,storyID,url,title,country,dialect,speaker,utterance
9894,good-45,https://radioambulante.org/transcripcion/transcripcion-los-pibes,['transcripcion-los-pibes'],Argentina,Argentinian,[Pablo]:,Radio Ambulante cuenta las historias de América Latina. Soy Daniel Alarcón. Gracias por escuchar.
9897,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],": Porque me hace conocer realidades de Latinoamérica, historias a las cuales de otra manera no tendría acceso."
9898,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],: Porque tiene una propuesta diferente. 
9899,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Hombre],": Trabajo periodístico, inteligente y ético. "
9900,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],": Siempre me dejan pensando sobre algo nuevo, sobre algo que puedo hacer.  "
9901,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Hombre],": Cariño, realidad, dolor, amor, alegría: es Radio Ambulante. "
9902,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],": No puedo visitar Latinoamérica, pero gracias a Radio Ambulante por un rato me siento allá. "
9904,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],Puedes donar visitando a radioambulante.org/donar. Es sencillo y no te tomará más de un par de minutos.
9906,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Mujer],"Muchísimas gracias. Y de parte de todo el equipo de Radio Ambulante, les deseamos felices fiestas."
9908,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista]: ,Noticias Caracol obtuvo fotografías del chamán que fue contratado en Bogotá para espantar las lluvias durante la clausura del mundial sub-20. Y también encontramos que media hora antes del espectáculo caía un aguacero sobre la ciudad. ¿Dio resultado lo que hizo? ¿Fue casualidad? Juzguen ustedes.
9910,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista]: ,"Si estuviste en Colombia durante el 2011, probablemente te diste cuenta de dos cosas: de las terribles lluvias de ese invierno, y del escándalo alrededor de un hombre que aseguraba ser capaz de controlarlas. "
9912,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba Escobar]:," La historia del chamán de la lluvia comienza mucho antes, hace más de dos décadas, con una argentina llamada Fanny Mikey. Excéntrica, apasionada de la cultura, se muda a Colombia, donde se le ocurre armar, cada dos años, durante Semana Santa, un festival de teatro al aire libre en Bogotá, la capital más lluviosa de América Latina. "
9913,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta Pizarro]:, El médico de Fanny… el médico de Fanny era un cardiólogo.
9914,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Esta es la voz de Ana Marta de Pizarro, directora del Festival de Teatro desde que Fanny Mikey falleció. Tiene el pelo azul y los labios de un rojo intenso. Nos recibe en una oficina atiborrada de papeles. Resulta que en 1992, luego de un festival de folclor colombiano, el médico de Fanny se enteró de los poderes de Jorge Elías González."
9915,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta]:," Llamó a Fanny y le contó: “Mire, en la delegación del Tolima viene un hombre que es muy especial, viene un hombre que es de una comunidad de campesinos muy tradicionales que toda la vida han trabajado una cosa que se llama la radiestesia. Es muy interesante para usted Fanny que siempre le llueve en Semana Santa”. Entonces Fanny lo mandó traer. "
9916,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,En esa época no era conocido como el chamán.
9917,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta]: ,"Era Jorge Elías. “Jorge Elías, el del clima”, le decíamos. Es más, en mi agenda vieja aparece el teléfono de él como: “Jorge Elías, el del clima”."
9918,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,Para controlar lo incontrolable —el clima de Bogotá—Fanny Mickey estaba dispuesta a considerar cualquier cosa. 
9919,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta]: ,"Si no se acuerdan de la radiestesia, no es porque tengan mala memoria, sino porque, seguramente, nunca lo aprendieron en el colegio. Sin despreciar, digamos que no se califica como una ciencia, ni una religión. Quizás es, más bien, una mezcla de ambas. La misma Ana Marta, antropóloga por profesión, ensayó un par de explicaciones antes de quedarse con esta: "
9920,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta]: ,"Pues yo creo que al final de cuentas las… por ejemplo, las tradiciones populares nuestras, ellos son los que han vivido en este planeta más tiempo y tienen una mejor relación con la naturaleza que nosotros. "
9921,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"En breve, puede decirse que la radiestesia es una práctica utilizada para identificar campos magnéticos. Es común que los campesinos la usen para encontrar guacas y pozos de agua. Sea lo que sea, parece que a Jorge Elías la radiestesia le ha funcionado lo suficiente para que lo sigan contratando. "
9922,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Ana Marta]: ,"Yo me acuerdo un año una cosa muy bonita, que estábamos en un evento en la Plaza de Bolívar y Fanny lo llamó: “¡Que están cayendo gotas!” no sé qué, y él: “Doña Fanny, pero usted no me había dicho que estaba allá, no se preocupe que yo le corro la nubecita” ("
9923,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Según los que lo conocen, Jorge Elías González no ha cambiado mucho desde esa época. Ya por entonces, como ahora, creía en Dios y en la ciencia. Este padre de doce hijos y agricultor de café, que no terminó la primaria, hoy dedica buena parte de su tiempo a lo que él llama “su obra”. Es decir, a la inverosímil tarea de detener la lluvia a sueldo."
9924,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Gelman Betancourt]: ,"Mi nombre es Gelman Betancourt Ramírez, nací en el municipio de Dolores, Tolima, y tengo 38 años de edad. A ver, a Jorge Elías lo conocí de una manera curiosa hace aproximadamente unos 15 años."
9925,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Hoy en día, Gelman es asesor del Senado de la República, pero en ese entonces estudiaba teatro, y un día se fue con unos amigos a Corferias, el centro de eventos más grande de Bogotá. "
9926,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Gelman]: ,"De repente vi a un señor que estaba moviendo un péndulo, tenía unas herramientas oxidadas. Pregunté que qué hacía ese señor y me dijo alguien: “No, es que lo contrató Fanny Mickey para que aleje la lluvia”. Yo dije:“Viejo ridículo”. Me pareció algo absurdo y me reí. En la noche vi el noticiero cuando dijeron que un hombre que alejaba la lluvia que no permitía que lloviera y que era oriundo de Dolores, Tolima. Entonces para mi fue muy curioso porque dije siendo paisano mío… ahora pues me dedico a averiguar quién es. "
9927,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Gelman indagó en el pueblo y se enteró de que, al parecer, el interés del chamán por las ciencias ocultas venía de su padre."
9928,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Gelman]: ,"“No, es un señor que se inventa unas películas… lo mismo que el papá”, me contaron. “El papá era como loco”, decía la gente, “se ponía a hacer cohetes de guadua, se ponía a hacer experimentos y pues acá a nosotros nos parece que eso es también absurdo, que quien va a evitar de que llueva, que eso solo lo puede hacer Dios”, me contaba un señor de allá. Pasó así mucho tiempo."
9929,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"En Colombia, el 2011 fue un año de intensas lluvias e inundaciones cataclísmicas que dejaron más de tres millones de damnificados. Es por esto que la promesa de detener el diluvio era aún más osada que en los veinte años anteriores."
9931,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista]: ,"Hay más de 700 mil familias sin vivienda, más de 400 muertos, hay un total de 16 vías cerradas y 326 con paso restringido."
9932,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Durante la ola invernal, Colombia recibió a las 24 mejores selecciones de fútbol para disputar el Mundial FIFA Sub-20. Poco después, se descubrió un contrato por cuatro millones de pesos, algo más de dos mil dólares, pagado a Jorge Elías González para que evitara la lluvia durante la ceremonia de clausura."
9934,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista 1]: ,Noticias Caracol obtuvo fotografías del chamán que fue contratado en Bogotá para espantar las lluvias durante la clausura del mundial sub-20. Y también encontramos que media hora antes del espectáculo caía un aguacero sobre la ciudad. ¿Dio resultado lo que hizo? ¿Fue casualidad? Juzguen ustedes.
9935,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista 2]: ,Vamos ahora a Colombia donde surgió tremenda polémica en torno a un chamán que supuestamente puede detener la lluvia… 
9936,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Poco después, la Procuraduría abrió una investigación por uso indebido de fondos públicos, mientras la cara de Jorge Elías saturaba la prensa. "
9938,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Periodista 2]: ,"Al revelarse que, aparentemente, le pagaron con fondos públicos. Vamos a ver."
9939,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Y fue entonces cuando se descubrió que Jorge Elías no sólo trabajó para el Mundial Sub 20, sino que también había sido contratado por empresarios de conciertos, promotores de fiestas, carreras de atletismo y otros eventos al aire libre. Pero como si esto no fuera suficiente, salió al aire este dato curioso…"
9941,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Melba]: ,"Este es Jorge Elías, explicando que sí, que hasta el mismo presidente de Colombia, Juan Manuel Santos, se posesionó bajo una lluvia fina, que el chamán logró controlar. No completamente, claro. Las imágenes de ese día de agosto de 2010 muestran cientos de paraguas blancos bajo una llovizna persistente en la Plaza de Bolívar. "
9946,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Anuncio],": Este mensaje viene de Squarespace, patrocinador de NPR. Si estás listo para empezar tu nuevo negocio, obten un dominio único y crea una bonita página web con el apoyo del galardonado servicio al cliente que está disponibles las 24 horas del día, los siete días de la semana. Ingresa a Squarespace.com/radio y obten una prueba gratuita. Y cuando estés listo para lanzar tu página, usa el código RADIO para ahorrarte 10% en la compra de tu primer sitio web o dominio. Imagínalo, suéñalo, hazlo, con Squarespace. "
9947,good-46,https://radioambulante.org/transcripcion/transcripcion-el-chaman-2,['transcripcion-el-chaman-2'],Colombia,Colombian,[Anuncio]: ,"Este podcast de NPR y el siguiente mensaje son patrocinados por Mailchimp. Podría parecerte que Mailchimp solo hace marketing por email. Pero en realidad puede hacer muchas otras cosas para ayudar a que tu negocio crezca. Claro, “crecer” significa algo diferente para todos, por lo que Mailchimp te guía para que hagas las decisiones correctas de marketing. Desde gestionar tus audiencias, hacer campañas de anuncios, hasta hacer automatización de marketing. Mailchimp. Mucho más que email. "
