,target,source,dialect,region,speaker,utterance
117685,True,childes,Mexican,Mexico,MOT-APA,no más me dijeron xx para estar platicando contigo &oa !
117690,True,childes,Mexican,Mexico,MOT-APA,"mira, una niña ."
117699,True,childes,Mexican,Mexico,MOT-APA,&pein .
117714,True,childes,Mexican,Mexico,MOT-APA,"+, &pa &pa &pa, qué será ?"
117717,True,childes,Mexican,Mexico,MOT-APA,&ajá .
117748,True,childes,Mexican,Mexico,MOT-APA,"acá en el cuadro, mejor pásalo ."
117759,True,childes,Mexican,Mexico,MOT-APA,&ay cómo va a saltar un carro ?
117774,True,childes,Mexican,Mexico,MOT-APA,"+, en la mochila ."
117780,True,childes,Mexican,Mexico,MOT-APA,te hablo .
117793,True,childes,Mexican,Mexico,MOT-APA,y por qué no lo armaste bien ?
117802,True,childes,Mexican,Mexico,MOT-APA,+< y a ti dónde te tocó ?
117811,True,childes,Mexican,Mexico,MOT-APA,y luego que hacen en el salón ?
117815,True,childes,Mexican,Mexico,MOT-APA,"cómo, que sí pude venir a qué ?"
117817,True,childes,Mexican,Mexico,MOT-APA,&ajá (..) y luego ?
117819,True,childes,Mexican,Mexico,MOT-APA,&ajá .
117827,True,childes,Mexican,Mexico,MOT-APA,no ?
117860,True,childes,Mexican,Mexico,MOT-APA,si tú los acomodas bien (.) hay una secuencia .
117883,True,childes,Mexican,Mexico,MOT-APA,por_favor cántamela .
117886,True,childes,Mexican,Mexico,MOT-APA,ándale .
117887,True,childes,Mexican,Mexico,MOT-APA,por qué ?
117889,True,childes,Mexican,Mexico,MOT-APA,"eso es trampa, no se vale ."
117927,True,childes,Mexican,Mexico,MOT-APA,qué color es ?
117928,True,childes,Mexican,Mexico,MOT-APA,&mhm y qué vas a hacer ?
117931,True,childes,Mexican,Mexico,MOT-APA,"+< a_ver, yo te lo doy xx ."
117941,True,childes,Mexican,Mexico,MOT-APA,&mhm .
117955,True,childes,Mexican,Mexico,MOT-APA,&eh ?
117974,True,childes,Mexican,Mexico,MOT-APA,pero qué me vas a platicar ?
117995,True,childes,Mexican,Mexico,MOT-APA,"&ay , platícame algo, a_ver ."
118010,True,childes,Mexican,Mexico,MOT-APA,&mhm ?
118018,True,childes,Mexican,Mexico,MOT-APA,"a_ver, platícame ."
118042,True,childes,Mexican,Mexico,MOT-APA,Teófilo es él .
118080,True,childes,Mexican,Mexico,MOT-APA,el oso polar .
118102,True,childes,Mexican,Mexico,MOT-APA,a_ver de qué vamos a platicar ?
118129,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118130,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118141,True,childes,Mexican,Mexico,MOT-APA,ya se marchó .
118145,True,childes,Mexican,Mexico,MOT-APA,&ah sí es cierto .
118150,True,childes,Mexican,Mexico,MOT-APA,Teófilo exactamente .
118159,True,childes,Mexican,Mexico,MOT-APA,ven .
118166,True,childes,Mexican,Mexico,MOT-APA,y qué más trae ?
118176,True,childes,Mexican,Mexico,MOT-APA,debieron de haber arrancado hojas .
118194,True,childes,Mexican,Mexico,MOT-APA,"+"" y de pronto vio brillar algo y se (..) agachó a recogerlo ."
118207,True,childes,Mexican,Mexico,MOT-APA,a_ver cuéntame la tú entonces .
118221,True,childes,Mexican,Mexico,MOT-APA,quiere ser su qué ?
118226,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118238,True,childes,Mexican,Mexico,MOT-APA,+< pero ya viste por qué se casó con ella .
118240,True,childes,Mexican,Mexico,MOT-APA,qué ?
118255,True,childes,Mexican,Mexico,MOT-APA,+< &ah .
118259,True,childes,Mexican,Mexico,MOT-APA,+< mira ve cómo se llama el puerquito .
118262,True,childes,Mexican,Mexico,MOT-APA,"&cachu , qué ?"
118272,True,childes,Mexican,Mexico,MOT-APA,"+< mira Wendy, Peter_Pan y el Capitán ."
118274,True,childes,Mexican,Mexico,MOT-APA,Garfio .
118276,True,childes,Mexican,Mexico,MOT-APA,y ése cómo se llama ?
118286,True,childes,Mexican,Mexico,MOT-APA,+< órale .
118296,True,childes,Mexican,Mexico,MOT-APA,quién va a entrar ?
118300,True,childes,Mexican,Mexico,MOT-APA,+< tú ?
118313,True,childes,Mexican,Mexico,MOT-APA,+< relatos de tres minutos .
118324,True,childes,Mexican,Mexico,MOT-APA,con un príncipe qué ?
118333,True,childes,Mexican,Mexico,MOT-APA,"+< sí, mira ve ."
118358,True,childes,Mexican,Mexico,MOT-APA,"Cenicienta@si, Cenicienta@si pronto@si pronto@si, Cenicienta@si !"
118374,True,childes,Mexican,Mexico,MOT-APA,qué ?
118378,True,childes,Mexican,Mexico,MOT-APA,mira a la Bella_Durmiente .
118382,True,childes,Mexican,Mexico,MOT-APA,luego ?
118391,True,childes,Mexican,Mexico,MOT-APA,mira la sirenita .
118393,True,childes,Mexican,Mexico,MOT-APA,le hicieron piernas el rey Tritón .
118398,True,childes,Mexican,Mexico,MOT-APA,arpa .
118406,True,childes,Mexican,Mexico,MOT-APA,+< el zapatero y los duendes .
118413,True,childes,Mexican,Mexico,MOT-APA,es esta .
118437,True,childes,Mexican,Mexico,MOT-APA,"&guau , qué son ?"
118450,True,childes,Mexican,Mexico,MOT-APA,a_ver toma uno .
118458,True,childes,Mexican,Mexico,MOT-APA,que diga agua .
118468,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118476,True,childes,Mexican,Mexico,MOT-APA,"+< &ajá, pero aquí le aquí le están saliendo raíces, mira ."
118489,True,childes,Mexican,Mexico,MOT-APA,"plantas la semilla, (..) le echas tierra ."
118493,True,childes,Mexican,Mexico,MOT-APA,&ajá y luego .
118504,True,childes,Mexican,Mexico,MOT-APA,"&eh la semilla, (...) la raíz ."
118506,True,childes,Mexican,Mexico,MOT-APA,ves ?
118531,True,childes,Mexican,Mexico,MOT-APA,"a_ver, qué ves ?"
118544,True,childes,Mexican,Mexico,MOT-APA,+< qué más ves ?
118554,True,childes,Mexican,Mexico,MOT-APA,ahora vamos xxx .
118565,True,childes,Mexican,Mexico,MOT-APA,"+"" objetos, sólidos ."
118594,True,childes,Mexican,Mexico,MOT-APA,no veo el otro .
118595,True,childes,Mexican,Mexico,MOT-APA,"&ah , mira máquinas simples ."
118606,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118608,True,childes,Mexican,Mexico,MOT-APA,castores .
118615,True,childes,Mexican,Mexico,MOT-APA,qué es ?
118634,True,childes,Mexican,Mexico,MOT-APA,mira la niña está en la playa porque hace calor .
118642,True,childes,Mexican,Mexico,MOT-APA,mira estos van a emigrar .
118647,True,childes,Mexican,Mexico,MOT-APA,"y estos estos ositos están éste, estos ositos están (.) invernando ."
118669,True,childes,Mexican,Mexico,MOT-APA,y aquí qué están haciendo ?
118671,True,childes,Mexican,Mexico,MOT-APA,"el oído, (..) el gusto ."
118681,True,childes,Mexican,Mexico,MOT-APA,el del tacto cuál es ?
118683,True,childes,Mexican,Mexico,MOT-APA,"esto, esto ."
118700,True,childes,Mexican,Mexico,MOT-APA,"pues es lo mismo hija, niño o niña ."
118707,True,childes,Mexican,Mexico,MOT-APA,a_ver .
118711,True,childes,Mexican,Mexico,MOT-APA,mira .
118738,True,childes,Mexican,Mexico,MOT-APA,estos huesitos .
118750,True,childes,Mexican,Mexico,MOT-APA,y ya es así .
118753,True,childes,Mexican,Mexico,MOT-APA,+< ya viste ?
118755,True,childes,Mexican,Mexico,MOT-APA,ves ?
118761,True,childes,Mexican,Mexico,MOT-APA,&ajá .
118768,True,childes,Mexican,Mexico,MOT-APA,"+, es por donde hacemos &popó ."
118778,True,childes,Mexican,Mexico,MOT-APA,"mira, tenemos sangre para volver a irrigar para que el corazón siga (...) latiendo ."
118781,True,childes,Mexican,Mexico,MOT-APA,aparato nervioso .
118783,True,childes,Mexican,Mexico,MOT-APA,+< y esto qué es ?
118790,True,childes,Mexican,Mexico,MOT-APA,&mhm .
118801,True,childes,Mexican,Mexico,MOT-APA,mira es como el tuyo .
118806,True,childes,Mexican,Mexico,MOT-APA,deja ahí .
118812,True,childes,Mexican,Mexico,MOT-APA,aquí está pensando Winnie_Pooh@s:eng .
118825,True,childes,Mexican,Mexico,MOT-APA,"&ajá , para ?"
118826,True,childes,Mexican,Mexico,MOT-APA,+< qué ?
118839,True,childes,Mexican,Mexico,MOT-APA,éste se llama Cristopher_Robin .
118852,True,childes,Mexican,Mexico,MOT-APA,quiénes ?
118865,True,childes,Mexican,Mexico,MOT-APA,&ay se me fue .
118889,True,childes,Mexican,Mexico,MOT-APA,"+, que crían a quién ?"
118892,True,childes,Mexican,Mexico,MOT-APA,es un cachorro de hombre .
118893,True,childes,Mexican,Mexico,MOT-APA,sí porque es chiquito .
118911,True,childes,Mexican,Mexico,MOT-APA,&mhm .
118929,True,childes,Mexican,Mexico,MOT-APA,todo lo (.) devoraba .
118933,True,childes,Mexican,Mexico,MOT-APA,+< no .
118936,True,childes,Mexican,Mexico,MOT-APA,entonces lo fueron siguiendo a él .
118937,True,childes,Mexican,Mexico,MOT-APA,"+"" el hombre se puso a tocar (.) la flauta ."
118952,True,childes,Mexican,Mexico,MOT-APA,de qué ?
118953,True,childes,Mexican,Mexico,MOT-APA,&ay de ratones .
118976,True,childes,Mexican,Mexico,MOT-APA,tú eres la conejita y yo soy el gato .
118978,True,childes,Mexican,Mexico,MOT-APA,mira como le sacó xxx .
119004,True,childes,Mexican,Mexico,MOT-APA,+< bien grande .
119014,True,childes,Mexican,Mexico,MOT-APA,Los tes cerditos .
119026,True,childes,Mexican,Mexico,MOT-APA,&ajá .
119030,True,childes,Mexican,Mexico,MOT-APA,y luego ?
119031,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119035,True,childes,Mexican,Mexico,MOT-APA,+< con quién ?
119038,True,childes,Mexican,Mexico,MOT-APA,xxx .
119042,True,childes,Mexican,Mexico,MOT-APA,&ajá .
119053,True,childes,Mexican,Mexico,MOT-APA,ahora los ositos .
119073,True,childes,Mexican,Mexico,MOT-APA,"no, pero acá ."
119085,True,childes,Mexican,Mexico,MOT-APA,mira aquí están .
119099,True,childes,Mexican,Mexico,MOT-APA,&ajá .
119106,True,childes,Mexican,Mexico,MOT-APA,&ah .
119117,True,childes,Mexican,Mexico,MOT-APA,y luego ?
119130,True,childes,Mexican,Mexico,MOT-APA,vamos a ver .
119133,True,childes,Mexican,Mexico,MOT-APA,mira éste la del Rey León .
119144,True,childes,Mexican,Mexico,MOT-APA,éste Pumba .
119145,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119167,True,childes,Mexican,Mexico,MOT-APA,Nala .
119176,True,childes,Mexican,Mexico,MOT-APA,Kobu .
119191,True,childes,Mexican,Mexico,MOT-APA,Simba y Tiara .
119227,True,childes,Mexican,Mexico,MOT-APA,"a_ver, cuál otra hay ."
119234,True,childes,Mexican,Mexico,MOT-APA,"+< sí, sí espérate ."
119238,True,childes,Mexican,Mexico,MOT-APA,mira aquí tiene &o esto .
119257,True,childes,Mexican,Mexico,MOT-APA,Mec .
119270,True,childes,Mexican,Mexico,MOT-APA,es el gordito .
119286,True,childes,Mexican,Mexico,MOT-APA,por qué ?
119311,True,childes,Mexican,Mexico,MOT-APA,"+< mira, aquí ."
119313,True,childes,Mexican,Mexico,MOT-APA,una .
119315,True,childes,Mexican,Mexico,MOT-APA,mira .
119317,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119344,True,childes,Mexican,Mexico,MOT-APA,&ajá bien rudos .
119353,True,childes,Mexican,Mexico,MOT-APA,sí ya me lo habías enseñado .
119368,True,childes,Mexican,Mexico,MOT-APA,&ajá y luego ?
119369,True,childes,Mexican,Mexico,MOT-APA,qué te pasaste mucho .
119381,True,childes,Mexican,Mexico,MOT-APA,o a_ver cuál otro quieres ?
119392,True,childes,Mexican,Mexico,MOT-APA,"+< &ah si cuentas éste, cuántos son ?"
119393,True,childes,Mexican,Mexico,MOT-APA,"&ah el de la Cenicienta, no lo contaste ."
119394,True,childes,Mexican,Mexico,MOT-APA,+< no lo contaste .
119396,True,childes,Mexican,Mexico,MOT-APA,qué mentirosa no !
119403,True,childes,Mexican,Mexico,MOT-APA,&eh tú dijiste que ibas a contar el de Robin_Hood .
119419,True,childes,Mexican,Mexico,MOT-APA,+< a_ver ?
119425,True,childes,Mexican,Mexico,MOT-APA,no ése no se dobla .
119437,True,childes,Mexican,Mexico,MOT-APA,o cómo se llama ?
119449,True,childes,Mexican,Mexico,MOT-APA,&ajá .
119476,True,childes,Mexican,Mexico,MOT-APA,+< hijo !
119478,True,childes,Mexican,Mexico,MOT-APA,ahora al revés ?
119483,True,childes,Mexican,Mexico,MOT-APA,y la pequeña Shawn .
119514,True,childes,Mexican,Mexico,MOT-APA,yo pongo mucha atención .
119521,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119523,True,childes,Mexican,Mexico,MOT-APA,&mhm ?
119525,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119528,True,childes,Mexican,Mexico,MOT-APA,la pretendió .
119543,True,childes,Mexican,Mexico,MOT-APA,"+"" <sí> [""] respondió Chuchito ."
119553,True,childes,Mexican,Mexico,MOT-APA,és(te) éste es Burrico .
119561,True,childes,Mexican,Mexico,MOT-APA,y luego ?
119570,True,childes,Mexican,Mexico,MOT-APA,&mhm .
119576,True,childes,Mexican,Mexico,MOT-APA,qué cuento cantamos ?
119583,True,childes,Mexican,Mexico,MOT-APA,"a_ver, ya sé platícame de la película que fuimos a ver el domingo ."
119588,True,childes,Mexican,Mexico,MOT-APA,platícame .
119597,True,childes,Mexican,Mexico,MOT-APA,&eh !
119600,True,childes,Mexican,Mexico,MOT-APA,"+< no, tú me vas a contar el de Nemo ."
119610,True,childes,Mexican,Mexico,MOT-APA,"&ao , pobrecito ."
119614,True,childes,Mexican,Mexico,MOT-APA,en el bote del arrecife de coral ?
119615,True,childes,Mexican,Mexico,MOT-APA,qué le pasa aquí ?
119616,True,childes,Mexican,Mexico,MOT-APA,ven acá .
119631,True,childes,Mexican,Mexico,MOT-APA,"a_ver, sí debo de escuchar el cuento ."
119633,True,childes,Mexican,Mexico,MOT-APA,&ah es una historia .
119646,True,childes,Mexican,Mexico,MOT-APA,órale .
119661,True,childes,Mexican,Mexico,MOT-APA,a_ver .
119677,True,childes,Mexican,Mexico,MOT-APA,&ajá el burro y el cerdo .
119690,True,childes,Mexican,Mexico,MOT-APA,no es cierto porque aquí mira fue la fiesta .
119709,True,childes,Mexican,Mexico,MOT-APA,"+, Tiófilo [: Teófilo] ."
119724,True,childes,Mexican,Mexico,MOT-APA,"mira, zapatos ."
119734,True,childes,Mexican,Mexico,MOT-APA,"+< no, no así ya así, así, así ."
119735,True,childes,Mexican,Mexico,MOT-APA,"+, vas a dibujar ?"
119739,True,childes,Mexican,Mexico,MOT-APA,platícame .
119743,True,childes,Mexican,Mexico,MOT-APA,&ah bueno .
119750,True,childes,Mexican,Mexico,MOT-APA,&ajá a_ver ?
119753,True,childes,Mexican,Mexico,MOT-APA,qué vamos a hacer ?
119756,True,childes,Mexican,Mexico,MOT-APA,"&ah , la pera ."
119789,True,childes,Mexican,Mexico,MOT-APA,está haciendo trabajos manuales .
119793,True,childes,Mexican,Mexico,MOT-APA,"bueno así se, así te sacaron uno cuando eras bebé ."
119796,True,childes,Mexican,Mexico,MOT-APA,"+"" qué cree señora ?"
119798,True,childes,Mexican,Mexico,MOT-APA,tú .
119804,True,childes,Mexican,Mexico,MOT-APA,"ésta es donde están est(e), ésta es una bolsa de agua ."
119805,True,childes,Mexican,Mexico,MOT-APA,esto (.) que se le llama líquido amniótico .
119807,True,childes,Mexican,Mexico,MOT-APA,sí .
119833,True,childes,Mexican,Mexico,MOT-APA,"porque si no, no nos comemo(s) la torta ."
119842,True,childes,Mexican,Mexico,MOT-APA,cuántos cuentos cuentas ?
119845,True,childes,Mexican,Mexico,MOT-APA,+< patas de gallo .
119846,True,childes,Mexican,Mexico,MOT-APA,como soy la qué mamá ?
119852,True,childes,Mexican,Mexico,MOT-APA,"mira esto está bien sabroso, mira, ven ."
119858,True,childes,Mexican,Mexico,MOT-APA,pue(s) no sé .
119873,True,childes,Mexican,Mexico,MOT-APA,cuento ?
119888,True,childes,Mexican,Mexico,MOT-APA,"+, el color rojo ."
119892,True,childes,Mexican,Mexico,MOT-APA,tenemos que platicar mucho .
119894,True,childes,Mexican,Mexico,MOT-APA,&ajá y qué vas a hacer ?
119909,True,childes,Mexican,Mexico,MOT-APA,"+, no éste pequeño ."
119919,True,childes,Mexican,Mexico,MOT-APA,acá está otro .
119938,True,childes,Mexican,Mexico,MOT-APA,+< a_ver haz un cubo .
119956,True,childes,Mexican,Mexico,MOT-APA,el rojito .
119957,True,childes,Mexican,Mexico,MOT-APA,no cabe ?
119964,True,childes,Mexican,Mexico,MOT-APA,t(i)enes razón no cabe .
119971,True,childes,Mexican,Mexico,MOT-APA,"+< ahora va (.) uno otro azul, (.) y luego los verdes en (..) como tapaderas ."
119972,True,childes,Mexican,Mexico,MOT-APA,te parece buena idea ?
119978,True,childes,Mexican,Mexico,MOT-APA,no ?
120000,True,childes,Mexican,Mexico,MOT-APA,no .
120025,True,childes,Mexican,Mexico,MOT-APA,&ay no me digas eso que me voy a volver pequeña y tú grande .
120041,True,childes,Mexican,Mexico,MOT-APA,no está no está &n &ah aquí está ya .
120054,True,childes,Mexican,Mexico,MOT-APA,"oye aquí le falta, no ?"
120059,True,childes,Mexican,Mexico,MOT-APA,en la cola .
120069,True,childes,Mexican,Mexico,MOT-APA,"ándale mamá tenemos que platicar, (per)o no has platicado nada ."
120089,True,childes,Mexican,Mexico,MOT-APA,"(es)pérate, ésta de cuál es ?"
120097,True,childes,Mexican,Mexico,MOT-APA,"+< ya, ya platicastes [: platicaste], ya vistes [: viste] esa película ."
120116,True,childes,Mexican,Mexico,MOT-APA,qué es esto ?
120119,True,childes,Mexican,Mexico,MOT-APA,mira son enanos .
120123,True,childes,Mexican,Mexico,MOT-APA,+< y luego ?
120130,True,childes,Mexican,Mexico,MOT-APA,qué animales del mar te gustan ?
120135,True,childes,Mexican,Mexico,MOT-APA,son las una ?
120145,True,childes,Mexican,Mexico,MOT-APA,qué marca la pequeña ?
120148,True,childes,Mexican,Mexico,MOT-APA,dibújame una ballena .
120149,True,childes,Mexican,Mexico,MOT-APA,&ajá .
120150,True,childes,Mexican,Mexico,MOT-APA,cómo se llama ?
120156,True,childes,Mexican,Mexico,MOT-APA,&ay cómo crees ?
120158,True,childes,Mexican,Mexico,MOT-APA,"para que pueda cuidar al, el, el mar ."
120174,True,childes,Mexican,Mexico,MOT-APA,es un hoyito pequeño .
120175,True,childes,Mexican,Mexico,MOT-APA,&ay !
120185,True,childes,Mexican,Mexico,MOT-APA,"no, pero así no ."
120191,True,childes,Mexican,Mexico,MOT-APA,de qué quieres platicar ?
120202,True,childes,Mexican,Mexico,MOT-APA,"a_ver, (.) cuántas películas tienes ?"
120206,True,childes,Mexican,Mexico,MOT-APA,"si no platica(s), no te doy tu torta ."
120225,True,childes,Mexican,Mexico,MOT-APA,&busa .
120228,True,childes,Mexican,Mexico,MOT-APA,la sirenita .
120244,True,childes,Mexican,Mexico,MOT-APA,"pero ahorita no estás en, en, en tu salón ."
120250,True,childes,Mexican,Mexico,MOT-APA,quién está ?
120253,True,childes,Mexican,Mexico,MOT-APA,"ya vente, ya deja &eh ?"
120255,True,childes,Mexican,Mexico,MOT-APA,&ajá .
120257,True,childes,Mexican,Mexico,MOT-APA,qué más ?
120259,True,childes,Mexican,Mexico,MOT-APA,"vente, no, Ale, vente ."
120264,True,childes,Mexican,Mexico,MOT-APA,ahí va un círculo &ay pero no hay anaranjado .
120270,True,childes,Mexican,Mexico,MOT-APA,qué colores son ?
120278,True,childes,Mexican,Mexico,MOT-APA,a_ver (.) dime .
120298,True,childes,Mexican,Mexico,MOT-APA,es sorpresa ?
120311,True,childes,Mexican,Mexico,MOT-APA,ya se va a caer .
120331,True,childes,Mexican,Mexico,MOT-APA,te parece buena idea ?
120332,True,childes,Mexican,Mexico,MOT-APA,&trápate .
120333,True,childes,Mexican,Mexico,MOT-APA,+< a_ver me tapo los ojos .
120353,True,childes,Mexican,Mexico,MOT-APA,después de que le cayó un aguacero a ricitos de oro &s que le pasó ?
120369,True,childes,Mexican,Mexico,MOT-APA,pobre niña !
120370,True,childes,Mexican,Mexico,MOT-APA,no !
120403,True,childes,Mexican,Mexico,MOT-APA,ven acá .
120406,True,childes,Mexican,Mexico,MOT-APA,+< y luego de la catarina ?
120423,True,childes,Mexican,Mexico,MOT-APA,"ya no voy a jugar, Alejandra, ya ves ?"
120430,True,childes,Mexican,Mexico,MOT-APA,es [: que] eres mala conmigo .
120431,True,childes,Mexican,Mexico,MOT-APA,dónde dejaste la bolsa ?
120454,True,childes,Mexican,Mexico,MOT-APA,es éste mira .
120457,True,childes,Mexican,Mexico,MOT-APA,&mhm .
120484,True,childes,Mexican,Mexico,MOT-APA,te acuerdas cómo se llaman estos mami ?
120487,True,childes,Mexican,Mexico,MOT-APA,cómo se llaman ?
120491,True,childes,Mexican,Mexico,MOT-APA,"el, el ratón y el león ?"
120498,True,childes,Mexican,Mexico,MOT-APA,"mira a_ver, cuenta lo que veas aquí mira ."
120503,True,childes,Mexican,Mexico,MOT-APA,no esto es un conejo por la colita que la tiene hecha de bombón .
120506,True,childes,Mexican,Mexico,MOT-APA,"un ratón, (.) &mhm ."
120511,True,childes,Mexican,Mexico,MOT-APA,+< &ah buen(o) (en)tonc(es) cuenta la de la ratoncita .
